id,customer_id,device_fingerprint,device_type,os,first_seen_at,last_seen_at,is_trusted
dev_000803,cust_002451,7606f7353ed14594,desktop,macOS,2025-04-27 02:11:14.182437,2026-03-27 19:31:15.182437,True
dev_000804,cust_002451,acd46f615cce4145,desktop,Linux,2025-06-29 08:07:01.182437,2026-02-24 00:58:51.182437,True
dev_000805,cust_008807,ed2531f3aabe499f,tablet,Android,2026-02-14 00:23:02.182437,2026-07-31 13:35:57.182437,True
dev_000806,cust_004078,cc34d922831a4c8b,tablet,iOS,2026-08-20 13:22:24.182437,2026-08-27 09:57:40.182437,True
dev_000807,cust_000190,a268e9bd3f604e48,desktop,Android,2026-01-03 00:48:39.182437,2026-07-23 05:17:53.182437,True
dev_000808,cust_000204,1093b2a4096c433b,tablet,Android,2025-07-12 00:46:03.182437,2026-04-14 12:44:03.182437,True
dev_000809,cust_005595,76cb3357b3bc4835,tablet,iOS,2026-08-02 00:32:03.182437,2026-08-27 17:18:13.182437,True
dev_000810,cust_005328,2a073c3598d248ae,desktop,Linux,2025-05-09 17:34:57.182437,2025-09-27 03:20:00.182437,True
dev_000811,cust_009857,e72bb81820b74bc4,tablet,macOS,2025-05-15 08:08:50.182437,2025-09-20 15:05:23.182437,True
dev_000812,cust_004826,6776a56d87424b17,desktop,Android,2025-11-15 03:55:31.182437,2026-04-10 13:51:12.182437,True
dev_000813,cust_004242,2763d73319614633,tablet,Android,2025-06-20 03:58:39.182437,2025-11-30 19:59:32.182437,True
dev_000814,cust_008173,ab6597dbc2114272,mobile,Windows,2026-05-17 17:26:05.182437,2026-08-12 16:55:14.182437,True
dev_000815,cust_008173,3399d2d8762e413e,mobile,macOS,2026-03-22 04:36:56.182437,2026-05-08 18:37:12.182437,True
dev_000816,cust_001085,9f77d5be292b4c1c,desktop,macOS,2026-01-01 15:43:00.182437,2026-07-30 11:39:06.182437,True
dev_000817,cust_000564,ccbb0c5ee7fa4562,tablet,Linux,2026-05-27 16:51:25.182437,2026-08-04 19:00:55.182437,True
dev_000818,cust_005438,ae3f9de5bab64378,desktop,iOS,2025-01-04 10:07:46.182437,2026-07-23 14:36:45.182437,True
dev_000819,cust_005438,e16112da7c0f4f83,desktop,macOS,2026-02-09 12:05:36.182437,2026-04-19 04:19:18.182437,True
dev_000820,cust_001989,272ca887d4f34501,tablet,Android,2025-01-25 05:31:57.182437,2025-08-09 23:40:19.182437,True
dev_000821,cust_007766,b12726fc117e4067,desktop,macOS,2026-01-06 08:03:18.182437,2026-06-16 23:12:15.182437,True
dev_000822,cust_003843,ccd02ce12be74ce7,mobile,iOS,2025-07-03 16:59:10.182437,2026-04-04 05:32:55.182437,True
dev_000823,cust_004746,09f08087d60a4773,desktop,Linux,2024-11-14 12:48:28.182437,2026-06-03 15:53:09.182437,True
dev_000824,cust_008448,0cd5d0e2e07c458c,desktop,iOS,2026-03-29 08:49:03.182437,2026-07-13 13:18:21.182437,True
dev_000825,cust_008721,3333413eb3bd40e7,desktop,Linux,2024-10-05 04:42:33.182437,2025-08-08 15:59:32.182437,True
dev_000826,cust_002721,f3df745d6d4043af,tablet,Linux,2025-01-06 21:01:34.182437,2025-11-02 18:42:03.182437,True
dev_000827,cust_009250,657ed44820c94545,tablet,Linux,2026-04-09 07:45:24.182437,2026-08-22 08:32:28.182437,True
dev_000828,cust_009854,e25c14b28f8f4b1a,desktop,Linux,2025-10-08 00:53:09.182437,2025-12-12 19:54:23.182437,True
dev_000829,cust_000084,e363ca52bcef4f1a,desktop,Linux,2025-03-27 21:41:46.182437,2025-10-11 19:54:57.182437,True
dev_000830,cust_004983,b7a6e9bab91e414b,mobile,Android,2026-07-20 15:36:49.182437,2026-08-22 16:04:54.182437,True
dev_000831,cust_007452,97e5f05e9ce64128,tablet,Linux,2026-08-25 02:32:20.182437,2026-08-27 07:00:02.182437,True
dev_000832,cust_000822,b492ef723cfc45a9,tablet,macOS,2024-11-01 12:39:06.182437,2026-02-27 07:48:06.182437,True
dev_000833,cust_009089,11e562ababe74bf5,desktop,macOS,2026-03-01 02:50:05.182437,2026-08-03 11:06:52.182437,True
dev_000834,cust_006556,0fc5e4db24bc4479,mobile,Windows,2024-11-04 02:02:05.182437,2025-06-04 04:28:42.182437,True
dev_000835,cust_009590,e2e36c9e00f54849,tablet,Linux,2024-10-04 07:19:21.182437,2025-03-30 06:54:20.182437,True
dev_000836,cust_009590,b3ee5a1f20e2444e,tablet,Android,2026-02-19 21:30:12.182437,2026-08-07 14:31:50.182437,True
dev_000837,cust_003778,0a37c8c328b144a1,tablet,Android,2024-11-15 14:17:07.182437,2026-01-12 11:40:18.182437,True
dev_000838,cust_005828,8ab35c99e10c42a0,mobile,macOS,2024-09-19 05:51:15.182437,2025-12-13 04:49:43.182437,True
dev_000839,cust_009760,d707af05cece4b66,mobile,Windows,2026-03-27 11:14:47.182437,2026-06-26 12:33:11.182437,True
dev_000840,cust_000947,22ad0ec0e62e4ea0,tablet,iOS,2025-07-21 15:03:02.182437,2025-11-03 15:44:02.182437,True
dev_000841,cust_001418,4bb0a8444cf64805,mobile,macOS,2026-01-12 01:24:04.182437,2026-07-22 20:16:31.182437,True
dev_000842,cust_000462,7843ac47a5e84019,mobile,Linux,2025-12-09 17:03:41.182437,2026-07-11 17:04:25.182437,True
dev_000843,cust_000462,65f741ad46dc4eae,mobile,iOS,2026-05-17 14:48:18.182437,2026-06-17 05:59:04.182437,True
dev_000844,cust_003033,6931157df56a43a9,mobile,iOS,2024-12-30 23:48:01.182437,2025-10-26 11:04:49.182437,True
dev_000845,cust_003033,b0adda120e8345d6,mobile,Linux,2025-02-11 19:16:49.182437,2025-11-23 21:50:27.182437,True
dev_000846,cust_005698,f3e839f60f9947a0,mobile,iOS,2025-01-15 20:47:05.182437,2026-05-18 00:19:21.182437,True
dev_000847,cust_004449,aedf3e04e2a5492b,mobile,Linux,2024-12-25 19:46:24.182437,2025-03-13 00:50:19.182437,True
dev_000848,cust_007284,124b7d89af9e445b,mobile,Android,2025-06-07 08:12:09.182437,2025-08-03 04:40:40.182437,True
dev_000849,cust_003651,c90f0c9d7ce248bd,mobile,Android,2026-08-19 16:47:20.182437,2026-08-24 11:50:04.182437,True
dev_000850,cust_001547,8b77fd93eedd43b2,tablet,Android,2026-01-05 15:45:56.182437,2026-01-31 12:13:25.182437,True
dev_000851,cust_000490,063743cf36f54603,mobile,Linux,2025-04-11 20:32:08.182437,2026-06-15 15:02:27.182437,True
dev_000852,cust_004118,3a464409621644ac,mobile,Android,2025-01-13 13:50:28.182437,2026-01-25 07:31:56.182437,True
dev_000853,cust_004772,8ad1c0cf575041aa,mobile,Android,2024-10-03 02:27:28.182437,2025-01-06 00:18:15.182437,True
dev_000854,cust_001322,9531e1b326df428a,tablet,macOS,2025-10-29 09:16:23.182437,2026-05-05 07:36:31.182437,True
dev_000855,cust_004351,15759c3ed7684307,mobile,iOS,2025-01-21 05:43:50.182437,2025-06-12 07:50:19.182437,True
dev_000856,cust_004351,26f530e977da41d7,desktop,Linux,2025-12-25 05:05:35.182437,2026-01-01 06:25:46.182437,True
dev_000857,cust_003447,3bd7b41b02cb4839,mobile,iOS,2026-07-26 22:05:09.182437,2026-08-28 02:38:15.182437,True
dev_000858,cust_006767,2a1937c334404f34,desktop,macOS,2026-04-21 09:17:32.182437,2026-08-22 19:25:16.182437,True
dev_000859,cust_009810,4591817e8d594a21,desktop,Linux,2025-05-04 11:12:37.182437,2025-05-15 03:21:55.182437,True
dev_000860,cust_009552,09ecb9f85f1b4670,tablet,iOS,2024-09-03 19:41:51.182437,2026-02-21 23:06:14.182437,True
dev_000861,cust_009239,b870c05cb9e6476c,tablet,Linux,2024-11-18 11:17:46.182437,2026-03-29 16:24:08.182437,True
dev_000862,cust_005457,83aa2a21387c40a4,tablet,iOS,2026-04-04 17:07:12.182437,2026-07-03 14:27:12.182437,True
dev_000863,cust_001265,d3c00e65592e422f,desktop,Android,2025-06-16 23:27:41.182437,2025-10-30 06:06:40.182437,True
dev_000864,cust_002329,17b12e951a024876,desktop,Linux,2025-04-14 03:17:14.182437,2025-10-16 08:27:58.182437,True
dev_000865,cust_004534,ff643bb2e321427e,mobile,Linux,2025-03-16 12:24:18.182437,2026-03-25 02:08:24.182437,True
dev_000866,cust_009466,f810eb22cefb4b25,desktop,iOS,2024-11-25 02:22:31.182437,2025-07-25 21:57:46.182437,True
dev_000867,cust_009466,35378398a8204ea0,tablet,macOS,2025-04-06 21:02:01.182437,2025-11-29 08:17:56.182437,True
dev_000868,cust_005355,a9ccc728cfb0489d,tablet,iOS,2025-08-01 22:00:19.182437,2025-10-29 03:02:22.182437,True
dev_000869,cust_004934,702f4ad027c14316,tablet,iOS,2025-08-25 02:07:53.182437,2026-08-08 19:15:08.182437,True
dev_000870,cust_003874,39de941a1e774272,tablet,Linux,2026-03-07 12:43:12.182437,2026-06-03 08:06:23.182437,True
dev_000871,cust_004476,29e1e45f966943b1,mobile,macOS,2024-09-06 03:28:38.182437,2024-12-24 09:02:24.182437,True
dev_000872,cust_004186,0069c836b9824d36,mobile,iOS,2025-10-16 18:48:31.182437,2026-01-23 15:03:56.182437,True
dev_000873,cust_002147,6c3fd7bac397466b,mobile,Linux,2024-10-09 02:30:13.182437,2025-04-11 12:14:54.182437,True
dev_000874,cust_001926,ee028ee4485a4d91,tablet,Linux,2026-01-20 21:40:39.182437,2026-01-24 15:48:39.182437,True
dev_000875,cust_008407,aa2a2ff50fab460a,tablet,Android,2026-06-28 13:20:14.182437,2026-07-26 00:51:00.182437,True
dev_000876,cust_008407,1bf0079a7a164124,tablet,Linux,2025-12-28 20:13:43.182437,2026-02-11 03:05:05.182437,True
dev_000877,cust_005659,82c187b324fc4986,mobile,Android,2025-01-14 13:51:08.182437,2025-04-12 13:05:46.182437,True
dev_000878,cust_008306,2d6087262a0045ce,tablet,iOS,2025-06-20 06:09:16.182437,2025-07-09 16:19:18.182437,True
dev_000879,cust_000779,43496ec7db604cea,tablet,Android,2025-06-15 18:22:36.182437,2025-10-31 23:34:34.182437,True
dev_000880,cust_004776,3400832ff6424d0f,tablet,iOS,2025-03-22 19:46:20.182437,2026-05-21 05:07:00.182437,True
dev_000881,cust_008299,eba8590a655f4e20,mobile,Windows,2025-02-26 01:48:56.182437,2025-07-21 05:55:33.182437,True
dev_000882,cust_001587,5ed3efd9f68d4e9e,desktop,macOS,2026-03-04 07:40:59.182437,2026-04-04 10:09:48.182437,True
dev_000883,cust_009240,9aa1706e0ba4447e,mobile,iOS,2025-06-05 02:46:04.182437,2025-10-10 12:25:49.182437,True
dev_000884,cust_006679,fd1d383600a44b21,mobile,iOS,2024-11-05 07:29:33.182437,2025-01-20 23:55:08.182437,True
dev_000885,cust_003350,31046d3263a34fc5,desktop,Linux,2025-08-02 22:02:55.182437,2026-04-28 21:57:57.182437,True
dev_000886,cust_009696,a3f49b239ff04bbe,desktop,Android,2026-03-15 07:25:02.182437,2026-06-26 01:21:06.182437,True
dev_000887,cust_009696,df1e37a2c53a4bd9,tablet,Android,2026-08-01 23:19:06.182437,2026-08-10 02:25:46.182437,True
dev_000888,cust_002296,03e999f8b2d74507,desktop,macOS,2026-07-21 11:04:02.182437,2026-08-23 10:53:50.182437,True
dev_000889,cust_002968,f788ff531a6f41a5,mobile,iOS,2024-09-18 09:35:29.182437,2025-07-26 18:44:51.182437,True
dev_000890,cust_007255,e1a5e31ed0c84716,tablet,iOS,2025-08-10 03:03:43.182437,2025-09-22 23:44:12.182437,True
dev_000891,cust_005899,77c98e78d1204bce,desktop,macOS,2026-05-14 15:04:07.182437,2026-08-26 21:45:07.182437,True
dev_000892,cust_004425,83134ad039b74497,tablet,Android,2025-07-14 07:56:33.182437,2025-07-19 19:32:16.182437,True
dev_000893,cust_006186,f909ee35b17c49e8,desktop,iOS,2025-01-15 04:42:46.182437,2025-09-30 22:00:42.182437,True
dev_000894,cust_007034,1c643781299c4459,tablet,macOS,2025-01-22 09:46:21.182437,2025-08-09 16:56:54.182437,True
dev_000895,cust_005870,982380f889a34dcb,mobile,macOS,2026-04-06 10:03:27.182437,2026-07-01 07:54:01.182437,True
dev_000896,cust_007742,92f25a054dbb4928,mobile,Android,2025-02-26 09:44:56.182437,2025-07-09 07:35:28.182437,True
dev_000897,cust_004873,7f0d3b92d2d0406d,tablet,Linux,2024-09-29 10:44:15.182437,2025-05-19 14:00:38.182437,True
dev_000898,cust_004873,7eeb98ba9ebc40d0,desktop,Windows,2024-11-01 17:57:26.182437,2025-04-12 20:42:00.182437,True
dev_000899,cust_006472,209a5fc058aa49df,mobile,Windows,2026-01-08 10:04:05.182437,2026-01-13 01:13:22.182437,True
dev_000900,cust_004193,225935229ed74373,mobile,iOS,2025-06-05 04:02:10.182437,2026-07-15 13:04:00.182437,True
dev_000901,cust_000592,23931c6ddd4f4229,mobile,iOS,2025-04-04 00:41:19.182437,2025-12-26 05:24:24.182437,True
dev_000902,cust_009805,b01b88adf9df438e,desktop,Windows,2024-09-19 02:18:01.182437,2026-05-29 20:59:19.182437,True
dev_000903,cust_008164,94d294f0ddc44fb8,mobile,Linux,2025-05-04 02:25:34.182437,2025-11-21 15:04:12.182437,True
dev_000904,cust_008164,ee48e4ce048546c1,desktop,Android,2025-09-22 12:29:18.182437,2026-04-23 05:52:28.182437,True
dev_000905,cust_008188,8820fac2662144bc,desktop,macOS,2025-04-11 22:51:31.182437,2026-03-24 19:43:53.182437,True
dev_000906,cust_006970,a3b00f5c45bf463d,mobile,macOS,2024-10-16 03:19:09.182437,2025-11-11 18:25:50.182437,True
dev_000907,cust_004512,dd52a0eec86e4240,desktop,macOS,2025-03-11 07:58:06.182437,2026-06-28 02:39:49.182437,True
dev_000908,cust_004023,2d388a29ce3b4ba0,mobile,iOS,2025-09-15 00:21:18.182437,2026-04-20 03:50:52.182437,True
dev_000909,cust_001518,e830d58e5db54572,tablet,Android,2026-01-19 13:16:52.182437,2026-01-28 18:08:53.182437,True
dev_000910,cust_006529,78133d61919f4814,desktop,macOS,2026-01-15 22:47:54.182437,2026-05-01 19:37:48.182437,True
dev_000911,cust_001027,1c8e96937f23451d,desktop,iOS,2026-01-23 07:17:25.182437,2026-06-04 05:55:11.182437,True
dev_000912,cust_001666,6abb216c878e4b89,tablet,Android,2026-08-24 00:52:07.182437,2026-08-25 23:45:11.182437,True
dev_000913,cust_006219,e99a42a4f5d04fdf,tablet,iOS,2025-05-10 06:30:59.182437,2025-07-14 16:19:06.182437,True
dev_000914,cust_006219,058d3c57d8e84e1a,mobile,macOS,2025-09-19 05:15:47.182437,2025-11-23 01:47:47.182437,True
dev_000915,cust_000254,32aeca1e2bd84108,tablet,Linux,2025-08-16 19:54:18.182437,2026-02-04 18:04:59.182437,True
dev_000916,cust_006741,391ee4e45fdb4198,tablet,Android,2025-03-05 00:26:17.182437,2026-05-05 01:10:48.182437,True
dev_000917,cust_003825,12012626c9ed460e,tablet,iOS,2025-01-21 07:36:13.182437,2025-04-22 19:38:42.182437,True
dev_000918,cust_008870,eeb556a9dda8434a,tablet,Linux,2026-06-17 10:49:36.182437,2026-07-10 09:20:52.182437,True
dev_000919,cust_001013,04c496ed41894627,mobile,Windows,2024-12-08 01:45:09.182437,2025-03-01 21:54:02.182437,True
dev_000920,cust_002183,79620bca96c447d1,mobile,iOS,2024-11-06 15:47:58.182437,2026-08-10 13:19:46.182437,True
dev_000921,cust_000982,4ca3cf296e0a426c,desktop,iOS,2025-01-25 21:12:06.182437,2025-12-23 16:22:12.182437,True
dev_000922,cust_005296,eca8794e3d784748,mobile,macOS,2026-07-25 05:32:54.182437,2026-08-20 03:53:38.182437,True
dev_000923,cust_005605,215c4b5426e04f35,mobile,Linux,2024-09-21 20:45:53.182437,2025-12-29 05:02:15.182437,True
dev_000924,cust_003512,c6c6427b4d4f48e9,desktop,iOS,2024-09-28 11:19:52.182437,2025-02-14 07:50:53.182437,True
dev_000925,cust_008376,21e55db00bb646c1,mobile,macOS,2025-04-20 23:45:34.182437,2025-12-21 12:01:17.182437,True
dev_000926,cust_004002,1537e75c2fa04e11,mobile,macOS,2024-10-17 15:19:11.182437,2026-02-25 05:11:18.182437,True
dev_000927,cust_000472,c9f5b424f289414b,desktop,macOS,2026-03-05 18:19:27.182437,2026-08-08 11:47:04.182437,True
dev_000928,cust_000472,2ae9693b2d294ae6,tablet,iOS,2024-10-28 01:33:36.182437,2025-10-21 01:08:25.182437,True
dev_000929,cust_005693,f8786fb2da844b95,tablet,macOS,2024-10-05 20:07:06.182437,2025-05-04 17:33:11.182437,True
dev_000930,cust_003445,f3f4d774cf6a474c,desktop,macOS,2025-10-22 18:54:54.182437,2026-05-30 21:19:03.182437,True
dev_000931,cust_005070,963b1ec95a574e5f,tablet,Linux,2025-08-02 02:58:58.182437,2026-06-13 02:46:37.182437,True
dev_000932,cust_000112,efb8e2d2d97d41ed,tablet,iOS,2025-01-27 09:50:01.182437,2025-06-03 10:12:32.182437,True
dev_000933,cust_004294,d8a8382a3b614753,desktop,iOS,2026-07-24 07:58:54.182437,2026-08-15 01:44:33.182437,True
dev_000934,cust_004611,0192cd9d56b64dca,tablet,Linux,2026-03-25 04:42:40.182437,2026-03-30 02:20:14.182437,True
dev_000935,cust_007248,fdb77a2777f44a2a,tablet,Windows,2025-04-24 22:01:24.182437,2026-06-20 16:44:17.182437,True
dev_000936,cust_004358,efb5e8c1b94b4ff8,mobile,Android,2026-02-11 14:43:34.182437,2026-03-30 09:35:27.182437,True
dev_000937,cust_000736,77b4ff3405ed4f5b,mobile,iOS,2025-11-20 08:32:45.182437,2025-12-29 02:44:04.182437,True
dev_000938,cust_000904,0c240b255a194be4,desktop,Windows,2026-04-05 16:22:14.182437,2026-08-19 08:33:11.182437,True
dev_000939,cust_007010,ffe0e4a93feb4071,desktop,macOS,2025-07-10 18:56:08.182437,2026-07-06 17:59:00.182437,True
dev_000940,cust_000186,04ec9c65085940d1,desktop,iOS,2025-08-04 17:23:33.182437,2026-04-24 12:17:00.182437,True
dev_000941,cust_000614,b8072ead37be42ba,desktop,Linux,2024-12-07 03:34:23.182437,2025-10-13 03:26:44.182437,True
dev_000942,cust_000163,38cf233bbd4344ad,mobile,iOS,2026-03-24 19:42:54.182437,2026-06-26 19:02:07.182437,True
dev_000943,cust_008019,95a1dbe8725149c3,tablet,Android,2024-09-28 01:27:23.182437,2026-06-03 18:53:00.182437,True
dev_000944,cust_003112,d76d23b6acf34064,desktop,macOS,2024-11-10 04:55:30.182437,2025-07-06 05:04:31.182437,True
dev_000945,cust_007498,4f72f7ad848f48b9,mobile,macOS,2025-05-12 22:30:50.182437,2026-05-10 10:27:19.182437,True
dev_000946,cust_008275,8370e2d3d8ca41a9,mobile,Android,2026-04-09 19:31:11.182437,2026-05-09 10:32:57.182437,True
dev_000947,cust_008275,628e046022684346,mobile,Linux,2026-01-27 15:42:22.182437,2026-01-29 06:49:10.182437,True
dev_000948,cust_001816,c600c4595b0c4042,tablet,Windows,2025-03-12 04:05:10.182437,2025-09-06 19:39:08.182437,True
dev_000949,cust_002814,fd22915bb8df45c0,desktop,Linux,2025-04-22 22:04:47.182437,2025-08-26 21:00:47.182437,True
dev_000950,cust_002814,da45b78a28c34955,desktop,Android,2025-08-05 20:25:04.182437,2025-12-09 03:13:26.182437,True
dev_000951,cust_009860,82bdd94c03ce416a,mobile,Android,2026-06-29 07:47:44.182437,2026-07-05 02:01:05.182437,True
dev_000952,cust_005155,9b0b99b009344f72,desktop,Linux,2025-12-21 04:58:09.182437,2026-08-28 10:35:11.182437,True
dev_000953,cust_007128,984c02fe90e3473d,mobile,Linux,2026-02-15 11:34:08.182437,2026-05-30 11:23:39.182437,True
dev_000954,cust_002795,6bcf3db143c24fcd,tablet,Linux,2025-10-09 20:49:15.182437,2026-04-12 01:37:47.182437,True
dev_000955,cust_000492,8718abb34dee47f4,mobile,Windows,2026-04-29 14:05:19.182437,2026-08-05 01:43:26.182437,True
dev_000956,cust_000061,bade015492cc40a0,mobile,macOS,2025-09-20 05:30:07.182437,2025-11-25 19:02:24.182437,True
dev_000957,cust_008881,5fa3785e05344d32,tablet,Android,2025-12-22 20:41:04.182437,2026-03-16 08:15:35.182437,True
dev_000958,cust_008881,1a484963a23b450c,tablet,Windows,2025-12-30 00:35:04.182437,2026-07-01 13:30:53.182437,True
dev_000959,cust_003030,877465ea47bd49fd,tablet,iOS,2026-07-22 09:39:24.182437,2026-07-30 08:02:31.182437,True
dev_000960,cust_007895,a73472e8589047d6,desktop,iOS,2026-02-23 11:42:37.182437,2026-08-16 03:21:22.182437,True
dev_000961,cust_001308,70d5b70695f249f2,tablet,Android,2026-05-24 05:42:44.182437,2026-07-19 02:19:10.182437,True
dev_000962,cust_001544,1e3f90b81e744509,desktop,macOS,2025-09-23 11:23:27.182437,2025-12-08 09:06:00.182437,True
dev_000963,cust_008664,c2229136a3d64d91,tablet,Linux,2026-03-06 05:42:01.182437,2026-05-05 02:38:40.182437,True
dev_000964,cust_001645,3aa7b5214494461d,desktop,Windows,2026-04-15 13:37:19.182437,2026-07-28 04:54:58.182437,True
dev_000965,cust_003451,d760e1211dfc4f49,desktop,Android,2025-04-07 21:37:49.182437,2026-03-27 05:48:52.182437,True
dev_000966,cust_008502,89a2de401d7349b2,tablet,Linux,2025-03-09 17:54:50.182437,2025-09-06 08:22:33.182437,True
dev_000967,cust_009428,f2259b55b8364aa8,tablet,macOS,2025-05-03 14:36:42.182437,2026-01-27 23:29:42.182437,True
dev_000968,cust_007664,ac5481fb9ee946f7,tablet,Android,2024-12-08 09:51:18.182437,2026-03-21 15:03:26.182437,True
dev_000969,cust_005294,e8e61326ad854dbd,tablet,Linux,2024-10-27 21:50:54.182437,2025-09-16 06:23:27.182437,True
dev_000970,cust_007275,7a4c031294a2442a,desktop,macOS,2026-01-24 13:45:06.182437,2026-03-30 01:11:07.182437,True
dev_000971,cust_006492,5bca175e7a3d4464,mobile,macOS,2026-05-03 14:54:28.182437,2026-06-20 22:59:53.182437,True
dev_000972,cust_001672,69830f3e6b7d4fda,mobile,Android,2025-05-14 18:57:26.182437,2026-01-11 22:10:18.182437,True
dev_000973,cust_003772,879228c538db4854,mobile,macOS,2026-07-24 21:24:06.182437,2026-08-24 12:18:01.182437,True
dev_000974,cust_002901,c939f3d9790f44ee,mobile,iOS,2024-12-29 12:16:53.182437,2025-11-13 18:05:21.182437,True
dev_000975,cust_008947,b169a9470c824521,mobile,Android,2025-07-24 04:32:37.182437,2026-02-19 00:52:18.182437,True
dev_000976,cust_008947,6c899095cf0343d0,mobile,iOS,2026-04-26 06:00:32.182437,2026-06-16 02:06:01.182437,True
dev_000977,cust_005547,a4cd29aadc2f4f22,mobile,iOS,2026-02-16 14:20:19.182437,2026-04-30 07:09:52.182437,True
dev_000978,cust_005547,ab2477b5b1274b98,tablet,Android,2025-07-04 04:10:15.182437,2026-01-18 13:39:21.182437,True
dev_000979,cust_001713,a6459c20d7be4f17,tablet,Windows,2026-07-15 00:22:16.182437,2026-07-23 14:39:08.182437,True
dev_000980,cust_006770,b94ebe9b1a50456b,desktop,Android,2026-07-08 08:34:26.182437,2026-08-16 07:19:29.182437,True
dev_000981,cust_007247,040362daa1b0485b,tablet,Linux,2025-01-08 20:01:09.182437,2025-11-30 17:44:44.182437,True
dev_000982,cust_001084,be7e599cc8734d79,mobile,Android,2025-01-17 01:59:33.182437,2025-10-27 03:35:33.182437,True
dev_000983,cust_000483,5493753f25ed4004,mobile,Windows,2025-08-20 13:31:35.182437,2025-12-05 17:27:18.182437,True
dev_000984,cust_001136,759bc9e3be0842a1,desktop,Windows,2025-03-23 15:16:08.182437,2025-06-22 15:54:39.182437,True
dev_000985,cust_008366,f5a23f24e199463d,tablet,Windows,2026-03-26 16:30:38.182437,2026-05-05 04:21:25.182437,True
dev_000986,cust_006124,e01b3e46fc98495b,desktop,Android,2025-03-27 04:05:55.182437,2025-05-31 10:57:17.182437,True
dev_000987,cust_005012,781647e5de60478d,mobile,macOS,2024-10-27 22:52:50.182437,2025-07-18 16:15:08.182437,True
dev_000988,cust_004017,1195fa2ed0fa4abe,tablet,Windows,2025-03-22 16:46:25.182437,2025-11-05 07:12:28.182437,True
